gene	sample20180810-A2_capture6_I4	sample20180808-B3_panel12_capture4_I6	sample20180810-A2_capture6_I8	sample20180808-B3_panel12_capture4_I9	sample20180810-A2_capture6_I5	sample20180808-B3_panel12_capture4_I5	sample20180810-A2_capture7_I24	sample20180810-A2_capture7_I22	sample20180810-A2_capture6_I6	sample20180810-A2_capture7_I20	sample20180808-B3_panel12_capture4_I11	sample20180808-B3_panel12_capture4_I12	sample20180810-A2_capture7_I23	sample20180808-B3_panel12_capture4_I7	sample20180810-A2_capture6_I9	sample20180810-A2_capture6_I12	sample20180808-B3_panel12_capture4_I1	sample20180810-A2_capture7_I21	sample20180810-A2_capture7_I19	sample20180808-B3_panel12_capture4_I8	sample20180810-A2_capture6_I2	sample20180808-B3_panel12_capture4_I4	sample20180810-A2_capture6_I11	sample20180810-A2_capture6_I3	sample20180810-A2_capture6_I7	sample20180808-B3_panel12_capture4_I10	sample20180810-A2_capture6_I10	sample20180810-A2_capture6_I1	sample20180808-B3_panel12_capture4_I2	sample20180808-B3_panel12_capture4_I3	Median_GCS	cut_off	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-GCS	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-CopyRatio	Exon_counts	Filter	CopyNumber
COSM3676668	-0.843867128132	-0.675179588033	-0.891872549965	-0.843507695103	-1.56317705223	1.10276774148	1.13489579751	-1.13687778898	1.10707478906	-0.751105931217	1.09247973933	-1.055187187	-0.730725670907	1.08999906046	-0.738786346717	-0.684459169733	1.11504274622	1.10818692643	1.09725602172	-0.946685309567	-0.770735880346	1.3690192956	-0.748434381637	-0.67905977943	1.09898466993	1.09212759722	1.10877264331	-0.6156576473	1.12082224945	-0.962110171414	-0.677119683732	1.3690192956	1.22284500401	6.73677080475	1	.	213.304531495
COSM5045664	-0.718681833474	-1.28530558307	-1.24919738411	-1.27868322228	-1.24359739049	1.58827620681	1.62698494528	-1.28178698084	1.63298518536	-1.29769249063	1.59843928625	-1.26701648467	-1.23200018615	1.59664870569	-1.21739785417	-1.27178192622	1.60221139489	1.59242470822	1.58999291364	-1.26312698552	-1.26625420934	1.73042212826	-1.25367391111	-1.23771514527	1.57207396117	1.58265550469	1.61092166934	-1.23983886358	1.56390707463	-1.28419323331	-1.22469902016	1.63298518536	1.50109987725	18.7787552579	2	.	899494.701599
COX18	-5.09766630763	0.0508694216815	0.265343235886	0.757742222048	0.526470632941	0.178226905844	0.0169868755859	0.231096762799	0.304013843826	0.195979922947	0.322591486892	-0.147938895142	0.196787485258	0.412642272466	1.01803375226	-0.328501096195	0.366311042708	0.4426635588	-0.101573704006	0.526338097347	0.449467075398	0.0659120655838	-0.0903481558808	0.100935280136	-0.00130704692808	-0.691730593302	0.169922344856	-0.192417188521	-0.0277787649971	0.0809274673413	0.17407462535	1.01803375226	-4.57125020671	-1.624418648	1	PASS	0.64868111883
CREBBP	4.19220400182	-0.646264275646	0.610365276743	-0.435279855364	-0.0167119351315	-0.842242754581	-1.26417962605	-2.726117165	-1.47227831747	-0.937182069111	0.88516447129	-0.931269089172	-1.45527198674	-0.54877725495	-1.35058115389	0.423561924013	1.55796792289	2.58972907528	-2.0878839776	0.878485055813	-1.27998905175	2.02970760085	-0.235469375812	-0.421305213456	1.18201255158	4.54335185134	-1.26923495197	-1.25167970928	-0.269021250058	0.548189281426	-0.42829253441	4.19220400182	10.2201790398	0.0628385553598	32	PASS	2.08903773909
CRKL	4.82899516905	0.0331339485726	0.389642233287	-0.497701643264	-0.932606830986	-0.738681863745	-0.510458545349	-1.2649213294	-0.282334072916	0.230428877267	0.277027915959	-0.101158413545	-0.842016287028	-0.428542949219	-0.549445634403	0.183621140424	0.0984847982071	0.922534140188	-0.377406194243	-0.126488297769	-0.616248953672	-0.368959614326	-0.340924636154	0.546437069008	-0.137854396891	1.18679494856	-0.892577551638	0.0165801018901	-0.0668339998725	0.36148087201	-0.13217134733	1.2649213294	3.62245744473	0.176620922448	3	PASS	2.2604671037
CSF1R	-3.7077899124	-0.997169077631	-1.15788871429	-0.439558596088	1.49443752938	-0.480329699006	2.2682904732	0.708173148544	0.785713494717	-1.41573495532	-1.30339159696	1.91082252229	2.56087290467	-0.36149383187	0.454098196831	-2.19716785132	-0.428794251966	-1.53676060104	1.66052080096	1.02044872841	-1.01499540932	-1.33780206896	0.200315529112	0.0894818426226	-1.67002692905	3.31682332092	1.37886798378	0.937963161275	0.146542632836	-0.884468774341	-0.136005994624	3.31682332092	2.15664681979	0.0484744979227	21	.	2.06834163178
CSF3R	0.0845565941719	-0.811223575988	0.415707457583	-2.11273082362	0.143179477911	-1.57133565316	2.34101783706	1.08825352774	1.05279305903	-0.160477464698	-0.839277211214	-3.2064732491	-1.00225820665	1.20049828799	1.44109234851	-0.47097661804	-0.102277534734	-0.56456428631	1.35097273242	0.866659182683	-2.44880048009	0.355381669457	0.750928696994	-1.11579056131	-0.168399701552	1.98081201789	1.75132321706	2.31687628407	-1.55787179476	-1.00759522934	-0.00886047028123	2.44880048009	-15.7502839993	-0.256967866423	16	PASS	1.67368976354
CTAGE5	-3.81222693545	0.557252590467	-0.430898702074	0.44032567921	0.508297020997	0.229984717404	0.646863673551	-0.988374475769	0.177839346019	0.284360577981	0.113801258387	-0.514902612686	-0.397989908055	1.15894632378	0.0678889425376	0.569824444441	-0.794912815577	1.0130158586	-0.555078827278	-0.1966968995	-0.924095545019	-0.324464016881	-0.634724227245	0.726246581012	-0.369541393191	2.55070773615	0.184847579268	0.499361297176	0.158329013411	0.0560137183341	0.136065135899	2.55070773615	4.23891727954	1.08224272074	1	PASS	4.23464996214
CTCF	4.40878136281	0.163140826401	0.763211857246	-0.182227084736	-1.26477448423	-0.588607808611	-3.61462188255	-1.45503277556	-1.9409910671	1.00882522452	2.00168579469	-0.450560485845	-3.64671980003	1.96948932512	-3.63794938641	1.72804189173	2.63807733089	2.90117933041	-2.31308857558	1.30709968356	-0.591599366281	1.46774011479	-0.0130066777743	-0.395067497404	1.82429561343	2.39724536038	-3.12810131813	-1.61966513657	0.0682445539043	0.194955076934	0.027618938065	3.64671980003	16.5835042743	0.219093347973	11	PASS	2.32800369481
CTNNB1	4.03725312313	0.505221937281	-1.12446276226	0.358916725424	0.770394110324	-0.901728958898	1.28804092368	0.67875651915	1.20104105165	-0.597502961853	-1.9190563809	-0.215575469644	1.81289496078	-1.23718775762	0.826671601536	-0.967583435938	-1.49248001581	-0.889559964423	0.504904189987	-0.807819057788	0.748550897684	-0.562489172623	0.271923061925	-0.971694816384	-0.297730943074	-1.62259720546	1.50374159656	0.562196358331	-0.927070405197	-0.535967749571	-0.256653206359	1.9190563809	3.53775885248	-0.125451966185	14	PASS	1.83343362002
CUL3	-1.73547364368	0.43712555546	-1.38843534182	0.298192187358	-0.519765229634	-0.576500950348	1.54823809317	0.197126441512	1.22853288435	-0.771465201738	-0.867423913691	0.622352148026	1.30167148703	3.17023758684	2.11259646402	-1.56221441282	-1.60747181244	-2.49046499348	0.905095622589	0.361206334202	0.221815978438	-0.286871076548	0.577351365806	0.612143018066	-1.0561405704	-2.16513938931	1.29662339824	-0.567070012137	0.0373096742693	0.666818308666	0.209471209975	2.49046499348	-21.0120054682	-0.380248357127	17	PASS	1.53661063401
CXCR4	3.32966723503	0.15501604334	-0.076339809628	-0.36780308233	-0.207135734868	-0.317174998633	-0.116864807641	-0.643113823447	0.742474835843	-0.0426359459391	-0.390040889243	-0.412839386114	-0.0313543881307	1.91752719731e-05	-0.554950456615	0.157105971906	-0.672979605297	0.181315804337	-0.155427099912	-0.411361992794	1.05186394438	0.4849030563	-0.370797219435	0.663300631026	-0.874675400142	0.445839416058	-0.146775501907	-0.0906503233357	-0.0595556880672	-1.26902996001	-0.103757565488	1.26902996001	8.11670620723	0.259338846484	3	PASS	2.39386010752
CYFIP1	-4.40133513382	-0.00324586700388	-0.73956569035	0.435772499784	0.0905694916055	0.488248797767	-0.928456080026	-0.311389760991	-0.955719166878	0.768401663795	-0.170348440047	-0.516944352301	-0.593103381647	0.481389161054	0.834439087697	0.200451449743	0.517243550276	0.403178041881	0.632763385919	-0.202965334536	0.917064475048	1.06038477047	-0.477290703132	0.261021108988	0.583184804606	-0.00897428670116	0.381561609231	0.813044766149	-0.550665042337	0.991284575762	0.230736279366	1.06038477047	1.4864564725	0.299542868083	1	PASS	2.46150875019
CYLD	-2.06699708723	-0.175788898087	-0.279627437466	-0.612933117796	0.139769526562	0.371414029635	1.47552799124	1.25378246228	0.439931447113	0.211769658708	0.952504834617	-0.763933785204	0.794152555974	0.786899701004	1.75439216011	-1.65315260749	-0.480223936571	-0.900652028893	1.05771926755	0.0773163767022	0.00406370250699	-0.386337998381	0.646570491437	-1.0994957952	0.632620565659	-4.27036195991	1.45064427269	0.386207637989	-0.624146003627	0.878363974086	0.175769592635	2.06699708723	-17.5068252634	-0.7443058588	18	PASS	1.19391004515
DAXX	2.62809993557	-1.61162757317	-1.28220688277	0.628006454332	0.145959313623	1.19748019152	-0.0534063468306	1.24988302896	0.634657021488	2.37544600102	-1.74734885748	-2.99337951066	1.26958898114	0.831648557882	1.1727416262	-2.54645515916	0.836494055316	-0.119096430476	1.08132502125	-0.701108461843	0.70789133061	0.127882401259	-1.34248410557	0.135173723429	1.19241816489	-4.28666334312	0.762112628272	0.627954129996	0.136164750982	-1.05715064666	0.386956721809	2.99337951066	3.85850602301	0.141233371343	9	PASS	2.20569509204
DBT	-4.99550964084	0.569074509309	0.0442069083379	0.432208610265	0.587618875937	0.321178254824	-0.132314907645	0.268316633923	0.304856545984	0.541911752703	-0.337743465405	-0.133415379661	0.419324455911	-0.862730166612	0.4022581188	-0.186151147688	0.0323445782538	-0.297228725944	0.0207591745529	0.487539636931	0.554549178886	0.287978304092	-0.181546660997	0.962043841635	0.175436556195	-0.486803157534	0.304607118737	0.417337886992	0.111631141603	0.368261168459	0.278147469008	0.962043841635	-2.65455895849	-0.797915295614	1	PASS	1.15035943197
DDR2	3.23964512031	-0.532422051753	-1.82312690974	-0.150909434909	1.72824287993	-0.412562344741	3.79925707077	1.41528705296	1.66892984708	-1.30389821286	-1.0786548702	2.02240226308	2.88712402032	-2.28687890599	1.75506893097	-1.15896710533	-2.18509100208	-2.43552470147	1.93179436389	-1.29823000746	-0.379869826507	-3.00516903265	0.195189978602	-0.16081282311	-0.866456954353	-2.85846428339	1.47760167718	1.2107741188	-0.803172721163	-0.591106136186	-0.396216085624	3.23964512031	-1.70910162708	-0.067844571579	18	.	1.9081246614
DEPDC5	-3.70196047823	-0.249599366542	0.0102639425146	-0.0716430620852	-0.504414620815	0.0214839586098	-0.817834253891	0.204360252617	-0.00942590328422	0.337207764148	0.0534470448704	-0.0273635603154	-0.443462898258	0.10493821396	-0.435092070559	0.266382597479	0.392680670615	1.15741782466	-0.1842106044	0.00801277347068	-0.135933720458	0.21009743524	-0.417839139206	0.768193460049	-0.148380252756	3.49751731759	-0.00325111925401	-0.162008732853	0.169702968034	0.110713559054	0.00238082710834	3.49751731759	9.75844405714	2.84448459028	1	PASS	14.3649850896
DIAPH1	-4.98710315206	-0.114513869776	0.418637391173	-0.271764457685	0.965415203309	0.0775637669775	0.0220331039212	0.0997039837403	0.0763712373881	0.16365557114	-0.185487609461	0.115666062076	0.4445305306	-0.341515207261	0.628825402742	-0.0966402836335	0.649490919143	-0.000393760458742	-0.290999190625	-0.241263741811	0.451025948623	-0.496709582714	0.129746978531	0.488008485723	0.363671519749	1.10836588622	0.147786748869	0.0344579852953	-0.0393995913268	0.680833721586	0.0886338753589	1.10836588622	1.34744421433	0.254605875027	1	PASS	2.38601956841
DICER1	7.42171587283	1.94264760293	-0.408113348255	0.458046221943	-0.0403180871617	-0.5253628926	1.16328003491	-0.797036425159	0.735366401434	-1.21667853063	-2.08529369862	-1.64654914754	-0.173545105741	0.686192763106	0.443786187097	-0.997524863737	-1.94612296699	-2.18504136491	-0.175937255269	-0.522260231152	0.168266099556	0.493619223946	0.248899656053	-0.458888780913	-1.27218458298	-0.0734317225005	0.994635183624	0.437511156124	-0.820271359391	0.150593960003	-0.123488414121	2.18504136491	-18.998259283	-0.463537970386	26	PASS	1.45041125928
DIS3	-2.83854829212	-0.639650933686	-1.60355165065	0.975037645891	4.09749155664	0.446206193512	3.82541765825	0.795111444005	3.13413178576	-1.43010576936	-3.13539408173	3.43093827318	3.93500012959	0.358669132116	2.61187177946	-1.95092274655	-2.4723170375	-4.93610420479	2.18427449935	-0.0725903007213	-1.665855914	-2.83531383896	0.332614484818	-0.438640886506	-0.685185724278	-4.89842157132	2.95877603662	0.62122553204	-0.399819896892	0.295656697824	0.111533198551	4.89842157132	-26.1450895322	-0.549096916952	22	PASS	1.36689562394
DNMT3A	-3.09514401803	-0.822206938878	-1.3920789492	0.0409689206755	0.311353758822	-0.0101245868953	0.0359142094588	1.34954068604	-0.746018243309	-0.459697736311	0.223582422836	0.504635677368	0.809652192167	-0.909561197057	-0.691926076852	0.206467079073	-0.422861738062	0.371672754547	-0.0904531835114	-0.890044965228	-0.0257887235682	-0.970573260099	-0.335169547031	1.45481145575	-0.404369818068	3.26912223984	1.34735754359	0.86962783709	0.722694889332	-0.251382684476	-0.0179566552317	3.09514401803	6.40559459542	0.0888613584744	27	PASS	2.12706092757
DOT1L	-2.669519153	2.38738066706	2.5365065514	1.30009078081	-1.2883697924	-0.374468268521	-4.17292807033	-3.8164115277	-2.13814614646	2.46015353312	3.95701845292	-0.563107720473	-4.78262688562	-3.23735132397	-3.96928778819	3.38029398863	2.09678119465	4.90963854304	-2.0140279342	0.247201658753	3.43264412516	3.21865749762	-0.799470238077	0.495808323489	2.16025410431	3.19842702489	-3.53473947638	-1.99817330484	-1.07511964842	0.652890832712	-0.0636333048842	4.78262688562	12.9752401658	0.150134543851	28	PASS	2.21934590778
DROSHA	-7.19447728376	-0.142735713563	0.274201150269	1.20300043196	0.391042441584	-0.197568014988	0.609544057801	0.538626887013	0.130057892041	0.793258435895	0.34679735267	-0.329953665099	0.204390832482	0.219916039859	-0.26092933132	1.05793544793	-0.322123623743	-0.529634923188	0.740685446752	0.0469481800346	0.175920742914	0.465361425705	-0.0788352187852	-0.0913155166685	-0.0352065710129	0.683111379881	0.626446699937	0.587910809715	-0.139966785106	0.227590992791	0.212153436171	1.20300043196	1.11870191986	0.120632298222	2	.	2.17442251286
DSCAM	-4.75501548292	0.235250260458	0.312136693103	0.0805692652234	0.22713203912	0.125606250598	0.29880244958	-0.115770383965	-0.132232278727	0.0607876713324	0.131705170742	-0.379416706622	-0.404748862608	-0.374345810571	-0.0897894536971	0.380016971213	0.0525218151648	1.16607026776	0.0157259194988	-0.0277694606827	0.126484224063	0.599560716228	-0.163206185335	0.367216704208	0.170253928288	2.02297733695	0.152579530726	-0.370344238012	0.458288904594	-0.171047255705	0.103087757911	2.02297733695	5.18025341204	1.78119477565	1	PASS	6.87421405216
EGFR	0.339696200517	1.90260552893	-1.71529794649	0.388886091018	1.09506054001	-0.285369337698	1.4646701204	-0.486406328023	-0.758860807072	-1.07618231148	1.14674497549	1.70233670388	1.09629842681	-3.69599216985	0.399623261236	-0.401015072085	-2.11901689819	-0.242534951088	0.96524804099	-1.05740160728	0.612138722356	-2.40653015842	0.168004341473	0.727256064113	-1.4330879471	3.18123498579	-0.309738864895	0.621883019015	-0.190873493952	0.366620871608	0.253850270995	3.18123498579	11.8972900234	-0.0485606894506	31	PASS	1.93380096016
EIF4G3	-6.59304970168	-0.179910550649	0.510797985942	-0.0117430602476	0.904710599426	-0.319475561669	0.300287915671	0.166430441574	0.991223511537	0.559356812314	-0.358274651727	-0.350069039714	-0.0172542340867	0.256154886903	0.372768747328	0.522331481847	0.627571968328	-0.164727367731	0.395810408135	-0.174792754833	0.0209380123725	0.554816821543	0.465967910132	0.0984761630816	-0.302250634609	0.650713120432	0.107723398139	0.438284202256	0.10408804257	0.423095127416	0.211292664239	0.991223511537	-2.66146612461	-0.690671713312	2	PASS	1.23913063111
EML4_fus	11.2394210974	-0.297172214332	0.811823980339	-0.0261268511657	0.327631271829	-0.977581236422	-0.0990816812749	0.430700180707	-0.882004816897	-0.707744535348	-0.51189940059	-0.733437135671	-0.0112675399887	-0.761859268251	-0.0483657772245	-0.841031332804	-0.141887608164	-1.49284378584	0.0881400483881	-0.0821189613059	-0.203428954887	-0.892593516419	-0.0579423484225	-0.773280651115	-0.527387285958	-2.17176738797	0.193049376698	-0.872868351767	0.0777888710603	-0.0548641845835	-0.172658281525	2.17176738797	-8.05857921157	-0.294158792015	16	PASS	1.63109544826
EP300	1.13694028867	-0.688511414601	2.22471073244	0.244249862683	-1.56265913434	-1.30073614977	-3.05842209329	-0.35370863284	-2.02935593876	1.93781552734	0.365843195489	-2.56362849177	-4.09505374913	1.23320246337	0.533196130058	3.10736543044	2.53709456637	3.02586079489	-2.53025870542	0.845694023642	-0.658394853036	1.17159049	0.926744051945	-1.32723462844	3.81077923465	1.01664680449	-1.80927318716	-2.38504979012	0.386913463665	-0.142360291467	0.305046529086	3.81077923465	2.35618305911	-0.100820322728	31	.	1.86500523137
EPHA3	1.43776257368	-0.454050807981	-2.18382535547	-0.415806440335	2.00012407664	0.213762490231	2.90178788234	1.1213299338	2.25297488576	-1.45929257901	-1.83291265831	2.536569545	3.50215451546	0.253933432849	1.39981073459	-1.89022621195	-1.51932211805	-2.70576291275	1.73858738197	-1.35517812168	-0.222278313575	-1.83055381168	-0.864366335775	-0.417322291066	-1.04796123449	-1.80003830476	1.85322789385	-0.0785939653169	-0.815327820589	-0.319206063411	-0.367506251873	2.90178788234	-15.8107628727	-0.336420860745	18	PASS	1.58400747026
EPHA5	0.376940299689	0.23045403788	-2.29023746881	0.284799151004	1.75668239619	0.207951715454	4.80060394206	0.34791107121	2.81382401569	-2.42391290721	-2.76781856234	3.0591317335	3.37110578853	0.760386885478	2.49131311615	-2.78094860334	-1.88680095393	-4.13918580566	2.67201656514	-0.962420448805	0.088522846674	-1.7508419142	-0.397108615549	-0.451330845781	-1.79933827095	-2.58407758058	1.96112548263	0.913615466944	-1.41989812474	-0.482464412319	0.148237281064	4.13918580566	-28.3039608926	-0.702692644131	19	PASS	1.22884875001
EPHA7	1.41780079811	0.365797066068	-1.72589816906	-0.00839047995328	2.43117789284	-0.909725971499	3.48972794919	1.07530711564	3.49963523349	-1.21628609724	-2.19310167418	2.90094233115	2.9752781842	0.7313439808	1.94120828871	-2.35211136653	-2.58491642082	-3.74563298036	2.35336560372	-0.885811680478	0.461847432881	-1.26792326308	-0.0672620933618	-0.191005444405	-1.92949708423	-5.06148741447	1.98756695044	0.19013455749	-1.30621800055	-0.375865244502	-0.0378262866575	3.74563298036	-33.6749021302	-0.780558539914	18	PASS	1.16428274671
EPHB1	4.24998116974	0.0155908303815	-2.83873969752	0.196518782599	0.595496687708	0.0702575546679	2.18650545533	-0.595029106065	0.147667866229	-2.43020491758	-0.360698983715	1.62163055908	3.11636150578	-1.22267665537	1.37865328277	-2.01720605392	-1.96584477285	-1.93793733884	1.25584013482	-0.871371396189	0.152833046812	-0.348327198235	-0.0930078762305	0.112577064293	-1.68960663185	-0.258398253682	1.52123743079	0.669986507979	-0.176072216229	-0.486016780699	-0.0387085229245	3.11636150578	4.10874704394	0.0293363958004	16	PASS	2.04108518652
ERBB2	-0.118489426718	-0.87804359374	1.3115165297	-0.557015072346	0.621816907189	-2.13321371933	-0.919124578279	-0.435888126289	-1.37370994841	1.88021229144	1.07494982601	-0.0722523268292	-1.72563914375	-2.22701373586	0.760850573606	1.26005688991	0.727121753605	1.92240848155	-1.17781572068	0.323923643442	-0.517086623207	0.362546052024	0.825261043559	-0.177983392128	1.08306813702	3.03788704194	-0.494785358154	-0.7148927921	-0.725527461576	-0.943138151611	-0.148236409423	2.22701373586	9.40889256835	0.128203028583	28	PASS	2.1858630702
ERBB3	-4.6165320653	-0.993743154131	0.892036756653	-0.515329918674	0.37643747072	1.4612641525	-3.22721148638	-0.909684079345	-0.968155873583	2.50362715253	1.46993643703	1.29097351388	-1.07023695549	-1.00930443387	-3.58183803352	1.42662385647	1.33307272277	3.30724893863	-1.5860312892	0.288245081012	-0.0109651081166	0.699486755465	-0.597962940701	-0.0801713061321	1.55098002032	1.81920601565	-0.397203173354	0.0673879024245	1.46373092406	-0.385887882337	0.0282113971539	3.58183803352	21.0150753454	0.205039852011	28	PASS	2.3054363765
ERBB4	-4.3134213535	0.548204953254	-1.40394396463	0.13573397222	2.89391098826	-0.047327183213	4.43242724312	1.55958336847	2.61255631472	-1.07356989791	-2.82958060223	3.39501665615	4.77393838883	1.89821646496	1.63734628044	-2.65374673624	-1.66538121256	-6.19907844632	2.81595059664	-0.211154277734	-1.05790549161	-1.49703713089	0.0758011120568	-0.696445296228	-2.30544787917	-3.74948828219	2.50758998598	0.527901275373	-0.46755513755	0.356905291497	0.0142369644219	4.77393838883	-41.6828934516	-0.805007050068	29	PASS	1.14471856665
ERCC4	3.98700854751	-0.799364505119	-0.222845613048	-0.554319687024	-0.921517083622	-0.339258708541	0.399922326798	0.108870748824	-0.212112538922	0.341530786788	1.01387538498	-0.332929560384	-0.163068464249	-1.44409572366	1.12776106879	-0.878294038828	-0.88387298314	-1.10505665788	-0.317358854626	-0.0700630940381	-0.238239665995	-1.47785074458	0.641874578777	0.497842562	0.758583015049	1.02970760505	0.384407864195	-0.0177231897962	-0.30631844145	-0.00709493384864	-0.187590501585	1.47785074458	1.05885229934	0.0938780687983	13	.	2.13447027099
ERG	-3.46909532978	0.386354787445	-0.897230190582	-0.197836232724	-0.417296637894	0.0180213999355	1.18922392851	0.282063002129	0.551608105058	-1.22896242372	0.595967173138	-0.134505970599	1.36891799906	0.162899270303	0.29701767713	-0.326322503406	-0.860812707471	-0.213993546065	0.273200161912	-0.763035268432	0.183184454446	-0.108221227265	-0.277494880893	0.429581396625	-0.568497060404	1.17575004378	1.56226181583	0.966595665094	0.170415663187	-0.149758564355	0.0904603351191	1.56226181583	-0.760043645472	-0.134757904932	11	.	1.82164532731
ERI1	-3.83034995976	-0.305152028464	-0.406080437493	-0.13549910527	1.21949466894	-0.505967430138	0.60863135315	-0.816449933749	0.789990738756	0.332982801183	1.37684406986	-0.512342456518	1.57106131566	-0.427129063302	-0.125043112483	0.24182828785	0.750189838437	0.0412477904455	-1.07213917135	0.708187198302	-0.0741782181884	-0.292506048699	-0.25455505997	-0.402139025748	0.394653791697	1.54323552466	-0.551646921908	-0.386481909013	-0.445671158264	0.964983661364	-0.130271108877	1.57106131566	3.4075544516	1.3734918592	1	PASS	5.1819383768
ERRFI1	2.37960648824	0.554153357467	1.07423802999	0.0423918963779	-1.41190280697	-1.04292444444	-0.943205005129	-0.422972070852	0.194011015661	-0.0436427582873	0.432815561564	-0.876835925879	-1.92652718416	-0.7251768326	-0.532847420692	0.810565342615	0.0786869138696	1.69874570882	-0.657760404359	0.427175470941	-0.146633974561	0.836964016819	-0.0126203284633	-0.284626117264	1.47992097835	0.13628688842	-1.19172251228	-0.469754403419	0.0647610651255	0.478829455106	0.0148857839573	1.92652718416	8.90237738682	0.230555914369	4	PASS	2.34657393073
ESR1	6.60537417809	-0.793766471706	-0.597152341567	-0.57499043591	1.0176128371	0.0120757402113	1.05169486271	-0.523258925135	0.434126641126	-1.11275333105	-0.86325643915	0.174909578932	1.56953596684	0.415189150795	0.721021337974	-1.365373229	-0.759931257752	-1.32374188441	0.33616251586	-0.67543274669	-0.36094777745	-0.81328746812	-0.774343316749	-0.751970002519	-0.599718047819	-0.676421236569	0.947818613667	0.761622033365	-0.659134227521	-0.821664317548	-0.586071388739	1.56953596684	-1.89102742818	-0.155607480151	8	PASS	1.79550854612
ETV1	-4.24064275186	0.270635461366	-1.37985060556	0.0100347096553	0.76667646189	-0.39777671991	1.9720686994	0.295191553501	0.76873670831	-0.857809398597	-0.564738600155	2.19108362909	0.982065331394	1.14782120516	-0.386616084342	-1.08057390696	0.169306131897	-0.68703675005	0.361883294957	0.164692977726	1.4206502837	0.46349741623	-1.03430415592	-0.775559093815	-1.06179983517	0.484439374097	0.79685244635	0.367452596028	-0.0540609646497	-0.112319413742	0.166999554812	2.19108362909	-8.59222195933	-0.44143954179	14	PASS	1.47279890401
ETV6	16.270666817	0.19437404966	-0.904803264487	-0.32674950497	-1.08146860734	-0.476243666228	-1.17381333947	-1.75963357056	-0.406104633799	-1.19674650012	-0.579511810558	-1.09488226915	-0.827606599081	-0.196810209692	-1.75402696467	-0.592035236717	-0.516048894083	0.848657749755	-1.12895419631	-0.324897369121	0.384305655545	0.214680444167	-1.36926315752	-0.381435765055	-1.5525820491	2.50754637662	-0.509492196353	-0.53772099054	-0.221063657257	-1.50833664053	-0.526884942311	2.50754637662	9.61116998639	0.226683913115	41	PASS	2.34028448277
EWSR1_fus	9.96454484369	-0.0507886609827	0.457788081459	-0.41833300839	-1.57506584749	-0.250735120586	-2.79054778884	-1.69250576472	-2.25469030912	-0.470045788678	1.31434067128	-1.684395929	-3.23952940297	-4.80483853429	-1.96515137707	1.51908101362	-0.116294949392	2.97650598945	-1.8462712016	0.0294906113778	0.322395429899	-0.285523077766	-0.548732553401	1.49217820491	0.555533308427	7.84154184785	-2.00520518349	-0.665926643867	0.319370307243	-0.128189167556	-0.268129099176	7.84154184785	21.986033525	0.707255186218	23	PASS	3.26538972091
EXOSC8	-4.96814250905	0.387866114319	-0.14451194097	0.247020872468	-0.0029319500662	0.102336089432	-0.226146644719	0.121935958115	0.270810789283	-0.0297739193593	-0.0806156653869	0.0646659979759	0.0831713226182	-0.359670897593	0.50977698645	-0.069395031219	0.257987738916	0.344492577595	0.140465150577	0.409345166485	0.411605918946	0.165158312072	-0.142020402044	0.188085492164	-0.285460386919	1.88134373868	0.2176386342	0.441856933737	-0.0960088694199	0.159114422716	0.131200554346	1.88134373868	3.93160191331	1.18549234261	1	PASS	4.5488199852
EZH2	-8.96209052854	0.783992590264	-0.178713257876	0.0988803358606	0.789711363889	-0.338594541337	1.55718822889	0.337444230741	0.328964065867	-0.747087497394	-0.22565718699	0.982581369329	-0.0433566353668	1.40637557826	0.261394963986	-0.528349126879	0.11784677474	0.568417189083	0.208470997246	0.187430641709	0.748154749058	0.406271033184	0.34788846832	-0.293618467761	0.630649408978	1.70709530753	1.15507488005	-0.553482985396	-0.980989546403	0.228107596952	0.244751280469	1.70709530753	9.18525266305	0.0709423549893	20	PASS	2.10080514557
EZR_fus	5.3763952093	-0.157567329652	-0.165249454451	-0.204856296391	-0.271304718145	-0.122761611056	-0.328307872904	-0.278260103837	-0.166228525734	-0.238303641053	-0.106401075504	-0.193201870984	-0.172723199165	-0.0585637094603	-0.248529422355	-0.174914009106	-0.0892054352386	-0.238303641053	-0.200139501564	-0.16586274951	-0.179364312564	-0.157218902961	-0.247890528042	-0.236161647186	-0.189977216571	-0.174568506397	-0.1341565922	-0.137164920169	-0.182944558801	-0.156263857243	-0.174741257751	0.328307872904	-0.771844399264	-0.349788686278	1	PASS	1.56939805106
F13A1	-5.03511911348	0.34648237015	-0.122342433758	0.474516326714	0.103134478671	0.721353388465	-0.0791307883245	0.0260171443602	-0.350154431148	-0.384490580011	0.120467099685	0.446305930001	-0.202894147782	0.370067440414	0.369204492293	0.59033126594	0.402374743536	0.0442437347717	0.0441081987439	0.219577937023	0.433519848427	-0.109905961115	0.467189764502	-0.340098417952	0.170104943877	1.1955714108	-0.0792118187348	-0.270671591223	0.549651499593	-0.120202734444	0.111800789178	1.1955714108	-1.63145937471	-0.532503224961	1	PASS	1.38270824386
